in,out
1024,1
848,1
7200,1
7072,1
2800,1
6240,1
1024,1
1664,1
2560,1
976,1
3536,1
4736,1
2800,1
7168,1
4096,1
432,1
1280,1
1440,1
7168,1
400,1
4112,1
3664,1
4640,1
1584,1
3472,1
624,1
864,1
1968,1
1760,1
8096,1
1040,1
368,1
4864,1
4864,1
3616,1
4352,1
816,1
1376,1
5744,1
7664,1
1696,1
5472,1
2512,1
5776,1
3088,1
3968,1
6688,1
368,1
7600,1
6656,1
6384,1
4272,1
3344,1
5808,1
4880,1
6672,1
6352,1
4400,1
5840,1
864,1
2112,1
4160,1
512,1
6512,1
3568,1
7424,1
1120,1
2880,1
7056,1
5312,1
1696,1
3952,1
3520,1
2240,1
1872,1
6960,1
7072,1
992,1
6480,1
4624,1
4816,1
3456,1
1264,1
2768,1
3728,1
6752,1
4272,1
4128,1
224,1
7936,1
4592,1
7808,1
1152,1
5488,1
2736,1
6960,1
8048,1
6256,1
1712,1
7856,1
2544,1
5504,1
5520,1
1536,1
4256,1
5024,1
3120,1
6544,1
3424,1
1520,1
7648,1
1984,1
5584,1
5088,1
144,1
4160,1
5216,1
7328,1
3904,1
4112,1
1024,1
800,1
3376,1
3296,1
4672,1
448,1
6912,1
6880,1
