in,out
4240,1
400,1
5664,1
5520,1
2384,1
16,1
2352,1
2048,1
1984,1
7392,1
4496,1
1888,1
2528,1
32,1
3312,1
7440,1
256,1
3008,1
2336,1
7440,1
7664,1
4096,1
3760,1
6784,1
7904,1
7104,1
7824,1
1936,1
2448,1
1568,1
5328,1
2896,1
7712,1
4608,1
864,1
2704,1
5232,1
3344,1
7856,1
8160,1
5152,1
4560,1
5952,1
3920,1
6384,1
112,1
800,1
1584,1
1824,1
32,1
576,1
6560,1
1536,1
7968,1
1552,1
5632,1
2880,1
4224,1
192,1
4176,1
2432,1
4336,1
800,1
7120,1
3088,1
3584,1
4832,1
1392,1
1648,1
1744,1
2752,1
6112,1
432,1
3344,1
64,1
4384,1
1024,1
6848,1
3488,1
3088,1
5200,1
7008,1
2256,1
5952,1
5264,1
2448,1
6720,1
2512,1
4800,1
7136,1
5344,1
5616,1
5472,1
1328,1
5728,1
2384,1
5472,1
432,1
6736,1
448,1
7696,1
144,1
7456,1
2720,1
1280,1
3840,1
7648,1
5936,1
6432,1
576,1
1968,1
7536,1
6192,1
256,1
96,1
6240,1
6080,1
6992,1
1664,1
6048,1
688,1
7360,1
5344,1
1936,1
480,1
7584,1
3296,1
2160,1
