in,out
6576,1
3504,1
7440,1
1584,1
8096,1
4864,1
2704,1
1344,1
4336,1
688,1
2960,1
7184,1
336,1
3104,1
5568,1
3520,1
944,1
6240,1
6672,1
3184,1
6784,1
5728,1
64,1
2400,1
6960,1
1536,1
7520,1
6256,1
4464,1
6384,1
6576,1
8160,1
2336,1
1424,1
6288,1
1296,1
3056,1
5728,1
2032,1
1456,1
4448,1
7408,1
7328,1
6176,1
2960,1
7008,1
8064,1
3328,1
5376,1
7760,1
5792,1
5424,1
4832,1
6352,1
6048,1
6944,1
992,1
4640,1
1856,1
7680,1
6336,1
4256,1
3776,1
2560,1
6768,1
8064,1
5920,1
7008,1
7120,1
7792,1
608,1
7680,1
7344,1
6704,1
1728,1
5216,1
3792,1
1088,1
1760,1
4848,1
5168,1
7056,1
6640,1
3856,1
3040,1
384,1
7952,1
5008,1
384,1
3888,1
6352,1
6592,1
576,1
6928,1
2640,1
6624,1
5584,1
3040,1
1008,1
1136,1
688,1
1248,1
7872,1
6352,1
3072,1
1264,1
4240,1
3120,1
1888,1
6960,1
2816,1
8016,1
1744,1
7984,1
3408,1
288,1
4048,1
6464,1
7584,1
3424,1
6304,1
3024,1
1152,1
1600,1
4272,1
2544,1
896,1
6768,1
