in,out
1728,1
3536,1
3248,1
3072,1
1360,1
112,1
2912,1
4848,1
3760,1
7168,1
3312,1
4544,1
8048,1
7296,1
5056,1
3952,1
4768,1
4800,1
7936,1
8144,1
7536,1
112,1
7712,1
4432,1
2448,1
2384,1
7088,1
6992,1
3632,1
832,1
2304,1
2256,1
2688,1
3920,1
1264,1
1184,1
976,1
7376,1
3536,1
688,1
704,1
3424,1
7984,1
4880,1
1488,1
4320,1
6384,1
5744,1
2928,1
80,1
6176,1
688,1
7920,1
7216,1
6096,1
4416,1
2512,1
4384,1
2832,1
4288,1
6768,1
7152,1
6928,1
6448,1
4496,1
6560,1
1984,1
3408,1
5056,1
752,1
4448,1
2112,1
1888,1
3248,1
4960,1
5152,1
4224,1
5040,1
5376,1
4016,1
5872,1
6192,1
4176,1
6384,1
2768,1
1168,1
2160,1
4736,1
4096,1
2512,1
7088,1
4304,1
6560,1
3136,1
720,1
4800,1
432,1
3280,1
1792,1
3376,1
5312,1
6448,1
2000,1
1584,1
6448,1
4432,1
544,1
1168,1
2416,1
7856,1
4592,1
6768,1
8016,1
3136,1
256,1
6496,1
2720,1
4832,1
7776,1
8112,1
7456,1
912,1
6480,1
6992,1
6176,1
1424,1
8048,1
7824,1
