in,out
2144,1
5264,1
1280,1
832,1
1072,1
6688,1
1360,1
7568,1
2928,1
6912,1
6368,1
5408,1
672,1
4672,1
7120,1
2288,1
3200,1
1808,1
1584,1
2448,1
2000,1
7216,1
7824,1
8128,1
6240,1
320,1
1344,1
6960,1
7040,1
4848,1
2448,1
7008,1
1392,1
6864,1
7600,1
6400,1
1232,1
3168,1
4448,1
656,1
2448,1
528,1
368,1
7104,1
5648,1
6048,1
6000,1
4000,1
5136,1
6624,1
3168,1
5600,1
6688,1
5248,1
5104,1
1168,1
3072,1
7856,1
2752,1
624,1
5440,1
4608,1
1008,1
1008,1
4416,1
1632,1
4352,1
5808,1
2288,1
6272,1
4320,1
6736,1
4240,1
1728,1
2112,1
7264,1
7280,1
3504,1
1184,1
4496,1
6592,1
368,1
6624,1
5568,1
7232,1
928,1
6560,1
4608,1
4112,1
7216,1
3616,1
3872,1
7088,1
2624,1
1104,1
4416,1
1840,1
1184,1
3056,1
1776,1
5600,1
7200,1
1904,1
4144,1
6960,1
7264,1
2800,1
7984,1
6640,1
1424,1
7728,1
6672,1
3264,1
4896,1
64,1
4256,1
1360,1
6928,1
8080,1
1408,1
672,1
7632,1
2176,1
3072,1
6224,1
128,1
2032,1
4736,1
