in,out
304,1
4448,1
4176,1
6224,1
6240,1
3968,1
7136,1
6864,1
3536,1
912,1
1312,1
4272,1
2304,1
6464,1
4000,1
3760,1
4752,1
5568,1
5456,1
2112,1
4128,1
3424,1
7984,1
80,1
6784,1
6016,1
1968,1
3952,1
8160,1
624,1
3184,1
832,1
3904,1
7536,1
7904,1
3120,1
6176,1
3408,1
2128,1
2976,1
7024,1
1152,1
128,1
8128,1
2944,1
464,1
5200,1
480,1
2176,1
4704,1
2768,1
5120,1
3184,1
4192,1
3344,1
8144,1
3632,1
2528,1
672,1
5760,1
8112,1
8016,1
2448,1
8048,1
4656,1
5376,1
7680,1
7296,1
3600,1
2560,1
1008,1
112,1
7264,1
6288,1
6528,1
5472,1
7200,1
5440,1
7392,1
6656,1
8048,1
5392,1
7536,1
960,1
992,1
5312,1
7920,1
5552,1
3232,1
7552,1
5088,1
224,1
3152,1
6256,1
1120,1
4720,1
3584,1
3328,1
1872,1
1584,1
4304,1
6800,1
7024,1
1792,1
3696,1
1968,1
6320,1
8000,1
7328,1
608,1
2048,1
2272,1
5920,1
880,1
7664,1
7808,1
8000,1
7280,1
2128,1
656,1
1456,1
3632,1
5776,1
6224,1
3408,1
7312,1
6752,1
1120,1
