in,out
4432,1
7392,1
2880,1
3024,1
1824,1
3680,1
8000,1
544,1
6112,1
7744,1
1856,1
992,1
1536,1
2416,1
7216,1
1488,1
1248,1
7776,1
1456,1
6192,1
7872,1
3312,1
4896,1
2320,1
6176,1
2656,1
6016,1
5312,1
7152,1
3600,1
224,1
5664,1
7568,1
6176,1
6576,1
5392,1
6848,1
7664,1
704,1
1536,1
6064,1
6656,1
6272,1
3712,1
8160,1
1904,1
1552,1
7072,1
5264,1
4736,1
3344,1
1760,1
5456,1
464,1
6032,1
224,1
5040,1
2000,1
5872,1
5504,1
4624,1
1040,1
784,1
128,1
2928,1
6128,1
80,1
4384,1
5888,1
2048,1
2336,1
1664,1
6224,1
2528,1
384,1
7952,1
4112,1
2192,1
3712,1
4064,1
4656,1
3088,1
5840,1
2960,1
7184,1
4080,1
3040,1
5504,1
1392,1
5888,1
4784,1
8000,1
224,1
2720,1
6800,1
3120,1
528,1
1264,1
2672,1
7808,1
2720,1
3952,1
1952,1
4304,1
3152,1
1296,1
160,1
1456,1
1936,1
384,1
7184,1
4160,1
1648,1
160,1
192,1
6016,1
4032,1
5808,1
4784,1
3472,1
6464,1
560,1
3280,1
4688,1
1072,1
5328,1
5312,1
3600,1
