in,out
7984,1
7648,1
6032,1
7072,1
4384,1
544,1
6768,1
3056,1
5424,1
480,1
1216,1
8064,1
352,1
5200,1
1216,1
4912,1
5024,1
384,1
5888,1
3952,1
8080,1
7856,1
16,1
2176,1
4672,1
5824,1
6624,1
6784,1
1008,1
2848,1
3488,1
2720,1
3184,1
3248,1
5920,1
5968,1
4352,1
5536,1
912,1
3824,1
5920,1
4848,1
5264,1
7056,1
3760,1
6304,1
2432,1
2880,1
4608,1
2000,1
5728,1
6480,1
4032,1
5024,1
3488,1
3056,1
7680,1
2144,1
1760,1
7696,1
7584,1
5408,1
7808,1
3008,1
7952,1
5648,1
3392,1
7680,1
800,1
4512,1
496,1
6080,1
7520,1
4624,1
5152,1
6128,1
1568,1
816,1
7264,1
704,1
5776,1
3680,1
6112,1
7968,1
7600,1
6960,1
5120,1
4752,1
6880,1
5744,1
1664,1
320,1
3312,1
784,1
5424,1
1120,1
2240,1
3552,1
1440,1
4896,1
4640,1
7408,1
2032,1
2496,1
7232,1
4144,1
3376,1
7600,1
3488,1
6192,1
2416,1
2864,1
2128,1
160,1
6080,1
2512,1
32,1
4256,1
7776,1
4928,1
2896,1
6832,1
4160,1
1136,1
6192,1
3360,1
704,1
6064,1
