in,out
3680,1
6912,1
864,1
3136,1
1584,1
320,1
6448,1
2128,1
1424,1
1536,1
432,1
5904,1
6128,1
6144,1
5840,1
1088,1
80,1
5600,1
144,1
3872,1
512,1
5040,1
1472,1
4640,1
16,1
288,1
3424,1
5360,1
1136,1
3536,1
6192,1
4496,1
2672,1
7280,1
2240,1
2656,1
6048,1
5616,1
5296,1
4688,1
8096,1
848,1
2736,1
3600,1
4416,1
6096,1
6864,1
768,1
6992,1
2192,1
2032,1
4736,1
4144,1
2464,1
608,1
3456,1
3456,1
5312,1
7040,1
5024,1
5360,1
4704,1
5856,1
2816,1
7696,1
752,1
4192,1
2064,1
3552,1
1376,1
5008,1
1360,1
3216,1
7872,1
6832,1
7696,1
1472,1
2848,1
3168,1
192,1
6944,1
6288,1
3440,1
2368,1
7392,1
2432,1
3216,1
2288,1
3360,1
944,1
64,1
640,1
2992,1
1600,1
5264,1
2512,1
6048,1
5696,1
7344,1
7760,1
4208,1
4912,1
1888,1
3136,1
7584,1
3120,1
1680,1
5536,1
2400,1
1392,1
2352,1
7680,1
5136,1
4800,1
6272,1
3504,1
6896,1
1152,1
4528,1
2672,1
4976,1
1344,1
4016,1
6016,1
6448,1
352,1
6000,1
8112,1
