in,out
5472,1
6656,1
1440,1
7488,1
6608,1
3936,1
528,1
4400,1
6208,1
5392,1
944,1
7184,1
1904,1
8064,1
5312,1
6464,1
5696,1
8048,1
1360,1
2720,1
5312,1
160,1
7648,1
3472,1
5216,1
1824,1
2416,1
784,1
4912,1
7776,1
3648,1
5184,1
6208,1
6896,1
6000,1
1152,1
896,1
7712,1
656,1
3872,1
6944,1
6768,1
5952,1
128,1
8112,1
3040,1
4960,1
6768,1
3536,1
6304,1
944,1
336,1
3440,1
1616,1
7664,1
4784,1
880,1
2032,1
528,1
7440,1
2960,1
5232,1
592,1
1456,1
3440,1
3904,1
3296,1
7152,1
2736,1
4256,1
5152,1
5536,1
1120,1
2016,1
6672,1
3600,1
8096,1
7744,1
6048,1
3600,1
3232,1
7632,1
544,1
5616,1
5840,1
6560,1
384,1
5296,1
2400,1
4848,1
5264,1
544,1
8016,1
4416,1
1808,1
672,1
7488,1
5952,1
7120,1
320,1
6032,1
7216,1
6160,1
7840,1
3104,1
5520,1
6304,1
272,1
1120,1
1648,1
4880,1
1136,1
8048,1
7008,1
64,1
6720,1
32,1
5552,1
6384,1
4112,1
1136,1
1248,1
1920,1
7984,1
6336,1
2352,1
2736,1
7680,1
