in,out
6800,1
2176,1
7776,1
6448,1
880,1
7392,1
7408,1
4672,1
4224,1
7792,1
976,1
2384,1
5328,1
640,1
4704,1
1280,1
2736,1
6032,1
3024,1
7232,1
592,1
1744,1
5440,1
6576,1
6624,1
6432,1
4720,1
176,1
6608,1
608,1
5168,1
704,1
7984,1
7056,1
6416,1
5872,1
6240,1
2880,1
304,1
6384,1
672,1
528,1
336,1
1024,1
4896,1
6480,1
208,1
6448,1
7104,1
800,1
6000,1
3040,1
6352,1
848,1
6320,1
7488,1
2368,1
7424,1
1376,1
1296,1
3904,1
272,1
6816,1
864,1
5040,1
6736,1
304,1
6432,1
2304,1
3792,1
6432,1
4992,1
4864,1
3792,1
7568,1
7648,1
3312,1
4288,1
3248,1
32,1
7616,1
1296,1
656,1
1232,1
6560,1
3328,1
3040,1
1040,1
928,1
5088,1
384,1
4560,1
6336,1
7168,1
5296,1
7904,1
6016,1
2688,1
1680,1
5216,1
1536,1
5248,1
7872,1
4704,1
5120,1
5936,1
16,1
7568,1
6176,1
6896,1
2800,1
2384,1
2928,1
7520,1
3152,1
1168,1
4336,1
5840,1
7504,1
2416,1
2416,1
992,1
2032,1
4272,1
3408,1
3696,1
7328,1
6592,1
