in,out
1888,1
464,1
1296,1
912,1
5872,1
2944,1
6048,1
3488,1
7856,1
4000,1
1744,1
5952,1
1552,1
32,1
2640,1
4992,1
5488,1
5760,1
3568,1
720,1
1200,1
1008,1
6304,1
6752,1
16,1
3200,1
7264,1
6128,1
7328,1
6944,1
5792,1
4512,1
7200,1
4560,1
4816,1
3792,1
7888,1
352,1
6656,1
2560,1
7248,1
4000,1
6272,1
2512,1
848,1
2448,1
1072,1
2416,1
5408,1
1952,1
1008,1
3072,1
3568,1
2224,1
2064,1
5936,1
1824,1
2416,1
4144,1
7200,1
704,1
7984,1
1152,1
4144,1
768,1
3264,1
944,1
4656,1
4480,1
2912,1
5424,1
4336,1
5264,1
6000,1
1856,1
880,1
7152,1
2352,1
7984,1
5744,1
5888,1
5984,1
6640,1
4224,1
7664,1
6880,1
7872,1
6688,1
2048,1
112,1
4624,1
5456,1
2816,1
6208,1
3632,1
1616,1
6272,1
4032,1
6976,1
7648,1
3488,1
7392,1
7840,1
4208,1
5968,1
1600,1
3968,1
7664,1
5920,1
3488,1
2160,1
6384,1
8160,1
5968,1
4208,1
688,1
8112,1
5552,1
2080,1
7376,1
7488,1
6976,1
2272,1
3568,1
960,1
288,1
4176,1
7792,1
