in,out
2880,1
4144,1
5248,1
7520,1
4928,1
3952,1
4592,1
1776,1
2240,1
2304,1
4416,1
1392,1
6400,1
1408,1
6912,1
6832,1
5712,1
384,1
976,1
6576,1
2768,1
1504,1
4416,1
6624,1
1424,1
2144,1
1984,1
5312,1
6896,1
2304,1
2624,1
3600,1
2816,1
7312,1
2160,1
5456,1
2400,1
5136,1
7408,1
2176,1
3920,1
4256,1
1680,1
2128,1
880,1
7280,1
5920,1
8080,1
1536,1
192,1
6784,1
5376,1
3616,1
5040,1
6944,1
544,1
3600,1
7440,1
4624,1
208,1
7520,1
3216,1
1104,1
7024,1
3152,1
5424,1
5184,1
768,1
6480,1
816,1
3072,1
912,1
7744,1
672,1
2656,1
5536,1
6544,1
7680,1
3952,1
4576,1
3936,1
4000,1
3680,1
7328,1
3168,1
5280,1
3824,1
1056,1
3056,1
1072,1
2192,1
768,1
5136,1
2704,1
4816,1
3936,1
4640,1
5072,1
6976,1
6528,1
5312,1
2992,1
6256,1
7216,1
4192,1
4000,1
6768,1
2064,1
7040,1
4448,1
4080,1
4640,1
3136,1
7008,1
7712,1
3344,1
1136,1
1408,1
5968,1
6592,1
7296,1
4560,1
5552,1
5920,1
2624,1
448,1
7648,1
1072,1
