in,out
6176,1
4096,1
1184,1
4704,1
80,1
7408,1
7488,1
7312,1
176,1
2256,1
7472,1
1312,1
8064,1
7216,1
6832,1
3856,1
7488,1
3296,1
6896,1
4688,1
80,1
48,1
1568,1
6992,1
1536,1
4992,1
3424,1
1520,1
4288,1
1696,1
3584,1
4320,1
5008,1
4560,1
2512,1
6128,1
5808,1
2608,1
4208,1
1104,1
7712,1
5504,1
5824,1
7280,1
2480,1
2304,1
2928,1
144,1
4256,1
3856,1
720,1
5840,1
2864,1
1584,1
2656,1
2896,1
7536,1
4640,1
2352,1
4848,1
1840,1
3648,1
7344,1
6736,1
2720,1
7136,1
992,1
3344,1
2752,1
7984,1
6320,1
3872,1
1168,1
3888,1
8048,1
6080,1
2928,1
2848,1
336,1
1840,1
1760,1
5408,1
7104,1
4464,1
2272,1
1408,1
5920,1
6752,1
192,1
7776,1
8048,1
2704,1
7872,1
608,1
6288,1
608,1
5184,1
1248,1
3072,1
4528,1
4848,1
8144,1
7056,1
5344,1
2640,1
8080,1
1360,1
2224,1
7856,1
1280,1
7648,1
1584,1
1328,1
3984,1
7472,1
7520,1
7408,1
1920,1
688,1
6384,1
4640,1
4240,1
3712,1
1456,1
2048,1
6896,1
1520,1
8144,1
