in,out
1824,1
1008,1
5408,1
4288,1
6784,1
4208,1
4000,1
3584,1
6928,1
7456,1
3376,1
6256,1
3536,1
5968,1
6592,1
5024,1
6112,1
6640,1
1152,1
4096,1
6608,1
1696,1
1168,1
3728,1
80,1
5968,1
6880,1
8064,1
368,1
1568,1
3584,1
8016,1
5520,1
4992,1
3168,1
4544,1
6816,1
7984,1
896,1
2064,1
4224,1
5792,1
1840,1
352,1
4944,1
7232,1
7120,1
4880,1
4464,1
368,1
6176,1
5040,1
5152,1
7232,1
7792,1
1216,1
2016,1
7216,1
2400,1
6112,1
5456,1
5216,1
3312,1
3360,1
1840,1
4448,1
4720,1
1760,1
5552,1
6384,1
256,1
7040,1
4640,1
6656,1
5712,1
7200,1
2080,1
6048,1
5200,1
2272,1
7552,1
4400,1
1856,1
1344,1
6624,1
2112,1
2592,1
5952,1
3088,1
2480,1
6256,1
1376,1
384,1
5744,1
160,1
6400,1
5520,1
2576,1
2816,1
5552,1
2896,1
2368,1
6512,1
1472,1
2032,1
7536,1
6272,1
7136,1
6736,1
1152,1
4320,1
1296,1
1728,1
5200,1
176,1
1280,1
6336,1
1984,1
2416,1
2928,1
7360,1
3248,1
1552,1
7216,1
3584,1
1248,1
4752,1
6944,1
