in,out
4416,1
7600,1
5360,1
576,1
4048,1
5536,1
4352,1
288,1
560,1
3200,1
6096,1
4784,1
128,1
7136,1
2960,1
6640,1
7152,1
5104,1
5968,1
4432,1
5216,1
96,1
2128,1
5120,1
912,1
1728,1
1424,1
7248,1
1072,1
2576,1
1264,1
7952,1
5984,1
1840,1
1328,1
5472,1
7728,1
2496,1
1360,1
3392,1
1152,1
1696,1
1120,1
6528,1
1600,1
4816,1
3680,1
5232,1
992,1
5712,1
4032,1
5632,1
4448,1
1168,1
1104,1
3232,1
5920,1
4832,1
3520,1
4016,1
4336,1
2672,1
5280,1
6624,1
4080,1
3296,1
736,1
8112,1
4608,1
6960,1
3536,1
1728,1
6320,1
7328,1
592,1
1568,1
3696,1
5504,1
6448,1
7088,1
4672,1
6800,1
2160,1
2288,1
4128,1
7072,1
112,1
7376,1
5488,1
1856,1
4912,1
5376,1
5312,1
816,1
1568,1
2704,1
8000,1
2816,1
7376,1
4080,1
7472,1
7472,1
7472,1
1648,1
6320,1
7728,1
3872,1
3680,1
5968,1
3088,1
5504,1
7936,1
1360,1
208,1
352,1
3632,1
4640,1
6592,1
576,1
8144,1
4928,1
2720,1
7568,1
2848,1
1760,1
4768,1
2128,1
2656,1
