in,out
4736,1
1392,1
7664,1
5056,1
2688,1
1584,1
7328,1
3088,1
4688,1
2352,1
720,1
7408,1
3488,1
7248,1
6352,1
5200,1
6288,1
1856,1
7232,1
3792,1
4800,1
624,1
4768,1
2992,1
4080,1
3920,1
1968,1
5936,1
6640,1
512,1
2176,1
6912,1
6384,1
3136,1
7792,1
208,1
7152,1
4304,1
6320,1
7104,1
3328,1
6208,1
3760,1
3696,1
8000,1
1200,1
832,1
2496,1
3376,1
4592,1
7824,1
5152,1
3088,1
576,1
7264,1
1680,1
1472,1
1008,1
3408,1
7856,1
1568,1
1408,1
1520,1
6720,1
2992,1
4336,1
688,1
960,1
4384,1
4304,1
6064,1
4640,1
7680,1
6016,1
2256,1
4192,1
3440,1
336,1
1088,1
32,1
5152,1
3680,1
2144,1
6448,1
7264,1
6448,1
5232,1
2816,1
2992,1
5952,1
384,1
352,1
4224,1
5712,1
7040,1
4736,1
7936,1
6896,1
4752,1
7280,1
624,1
3744,1
7216,1
7728,1
5376,1
1424,1
4752,1
352,1
560,1
7280,1
5232,1
5664,1
5152,1
176,1
3536,1
3488,1
2960,1
656,1
848,1
8160,1
2784,1
992,1
6000,1
4112,1
240,1
6400,1
2112,1
16,1
