in,out
5408,1
7856,1
1456,1
6528,1
4448,1
5872,1
6208,1
7568,1
5344,1
5536,1
7920,1
4496,1
6176,1
7920,1
5568,1
6272,1
3152,1
5456,1
6096,1
6416,1
7792,1
1792,1
6944,1
2384,1
2464,1
4752,1
3280,1
6368,1
5040,1
1440,1
4544,1
3456,1
3616,1
4224,1
4512,1
1792,1
3968,1
6352,1
2224,1
2048,1
3904,1
3248,1
2000,1
8032,1
7232,1
3984,1
2176,1
4880,1
4960,1
6928,1
4576,1
2608,1
3168,1
1648,1
2576,1
6464,1
1008,1
1184,1
5632,1
848,1
480,1
2864,1
1968,1
4368,1
5376,1
1136,1
864,1
1024,1
6880,1
7136,1
5488,1
2432,1
4000,1
1296,1
3024,1
5472,1
64,1
5648,1
3248,1
528,1
4816,1
1040,1
4560,1
4832,1
3504,1
3232,1
7360,1
544,1
1888,1
4928,1
2896,1
4992,1
3536,1
1184,1
592,1
7216,1
2432,1
4496,1
800,1
7376,1
2896,1
2368,1
8000,1
3200,1
7616,1
1984,1
4672,1
2480,1
8096,1
4480,1
7568,1
3328,1
4112,1
7088,1
592,1
2096,1
1312,1
5712,1
1424,1
1520,1
4480,1
4096,1
5184,1
7056,1
6864,1
4304,1
3072,1
1168,1
