in,out
64,1
6880,1
6672,1
4224,1
2320,1
1536,1
5600,1
5936,1
624,1
800,1
2208,1
2624,1
7376,1
7488,1
6624,1
416,1
3680,1
6336,1
7424,1
176,1
1040,1
1264,1
7504,1
1360,1
2704,1
5776,1
3296,1
3584,1
816,1
4976,1
7552,1
5360,1
3616,1
5472,1
4896,1
5584,1
4272,1
5888,1
6992,1
2416,1
864,1
5008,1
4928,1
6096,1
528,1
1952,1
5344,1
4400,1
2784,1
48,1
7456,1
5088,1
7520,1
7648,1
6032,1
4224,1
5808,1
1648,1
1168,1
3648,1
7616,1
3136,1
6992,1
4480,1
1200,1
6528,1
7072,1
2656,1
8064,1
5536,1
1008,1
4096,1
6832,1
3696,1
1024,1
6320,1
272,1
2560,1
5392,1
4608,1
4832,1
2080,1
3184,1
1568,1
7776,1
3840,1
6736,1
3072,1
7248,1
2064,1
1744,1
720,1
3984,1
5024,1
7280,1
3856,1
496,1
6336,1
4224,1
5456,1
7984,1
4544,1
7808,1
1968,1
4640,1
1168,1
3776,1
2144,1
2336,1
6928,1
3232,1
4768,1
1200,1
7584,1
7584,1
4960,1
2224,1
3904,1
4176,1
4496,1
6896,1
4336,1
1888,1
5296,1
2512,1
5136,1
1008,1
5312,1
