in,out
3104,1
960,1
6832,1
1424,1
2096,1
1024,1
5952,1
1184,1
3392,1
1872,1
4576,1
400,1
2800,1
1936,1
4352,1
2800,1
1296,1
5056,1
672,1
5152,1
8016,1
3632,1
5552,1
7200,1
2432,1
3072,1
7584,1
1520,1
3872,1
16,1
5696,1
3792,1
3184,1
880,1
5680,1
5440,1
5904,1
2912,1
7792,1
6368,1
1968,1
736,1
7888,1
4960,1
3728,1
464,1
3792,1
3104,1
7952,1
6256,1
1840,1
896,1
32,1
5072,1
6752,1
7568,1
2144,1
2672,1
7056,1
5040,1
4128,1
1280,1
2656,1
4944,1
352,1
4752,1
4176,1
4240,1
8160,1
3856,1
2944,1
4448,1
5296,1
6848,1
352,1
2640,1
4976,1
2960,1
5520,1
7712,1
5232,1
2016,1
3376,1
5792,1
4464,1
1776,1
1600,1
1808,1
4256,1
1824,1
1376,1
1840,1
4416,1
3200,1
1216,1
6416,1
1856,1
1872,1
2112,1
3792,1
2288,1
1344,1
1792,1
4784,1
3168,1
1472,1
5936,1
6416,1
2784,1
7392,1
7280,1
3552,1
6416,1
1328,1
704,1
4112,1
240,1
3104,1
4832,1
352,1
3344,1
4560,1
5264,1
2128,1
6544,1
3280,1
5520,1
1936,1
