in,out
7184,1
5312,1
1760,1
5856,1
3840,1
5392,1
8160,1
2624,1
2144,1
6288,1
1104,1
928,1
5936,1
7648,1
3984,1
304,1
6496,1
1344,1
5936,1
4864,1
5008,1
4496,1
8128,1
7616,1
3456,1
2944,1
816,1
4896,1
1568,1
6112,1
48,1
4112,1
1008,1
4432,1
6000,1
4576,1
6112,1
7200,1
3360,1
7968,1
5200,1
1616,1
1056,1
1728,1
5408,1
6992,1
3712,1
7552,1
1520,1
7440,1
6336,1
272,1
2944,1
4976,1
3200,1
32,1
7888,1
4608,1
4000,1
6480,1
1744,1
4816,1
2512,1
7408,1
2912,1
1968,1
5424,1
6960,1
5600,1
7152,1
6672,1
3984,1
7232,1
3936,1
2576,1
5856,1
6672,1
6128,1
6624,1
64,1
3440,1
4112,1
976,1
3408,1
3872,1
7744,1
4576,1
1072,1
3376,1
1184,1
2352,1
640,1
1888,1
3424,1
7152,1
2848,1
288,1
192,1
4896,1
4016,1
4624,1
2272,1
2128,1
352,1
1792,1
576,1
3344,1
720,1
2800,1
3776,1
1264,1
3408,1
7664,1
4016,1
2736,1
7888,1
6304,1
848,1
1472,1
1872,1
400,1
1696,1
2016,1
5504,1
3632,1
4384,1
3344,1
3392,1
