in,out
8096,1
3408,1
7392,1
1680,1
1312,1
4032,1
6032,1
1312,1
6896,1
1600,1
7584,1
5280,1
224,1
1344,1
6576,1
2224,1
512,1
6832,1
3168,1
3072,1
4288,1
7280,1
944,1
4272,1
2368,1
3088,1
5360,1
3232,1
3216,1
5296,1
1616,1
7424,1
7712,1
3520,1
256,1
7376,1
2080,1
5744,1
1504,1
4880,1
6288,1
4592,1
144,1
4688,1
6864,1
3392,1
2768,1
160,1
528,1
2688,1
6800,1
5008,1
7600,1
6752,1
5760,1
6896,1
2688,1
4592,1
7712,1
2864,1
2896,1
32,1
1920,1
3920,1
2048,1
6192,1
4704,1
6176,1
3312,1
6272,1
5632,1
784,1
3744,1
5616,1
6192,1
3392,1
1568,1
7600,1
4608,1
1216,1
1712,1
1872,1
3648,1
2448,1
3936,1
7216,1
7280,1
5200,1
4448,1
7824,1
3248,1
8096,1
6624,1
7008,1
7056,1
7792,1
6624,1
864,1
7792,1
5552,1
2960,1
7616,1
3360,1
6016,1
5024,1
4208,1
224,1
5264,1
1040,1
3424,1
4768,1
2560,1
1168,1
3024,1
2656,1
8064,1
2448,1
1776,1
3472,1
6000,1
3744,1
6672,1
6464,1
6656,1
5776,1
96,1
2384,1
6848,1
