in,out
832,1
1408,1
480,1
4592,1
1632,1
7408,1
6656,1
5024,1
5536,1
1440,1
6624,1
7104,1
7568,1
3968,1
2816,1
688,1
3792,1
3920,1
6592,1
7552,1
4080,1
5616,1
1392,1
6128,1
1488,1
7616,1
800,1
4032,1
2960,1
4560,1
144,1
5632,1
3104,1
5888,1
2384,1
176,1
7984,1
2800,1
7728,1
7824,1
5088,1
3808,1
3600,1
5296,1
4944,1
4016,1
2848,1
160,1
6304,1
5696,1
3440,1
5104,1
2832,1
160,1
4368,1
7456,1
6592,1
1872,1
4624,1
3616,1
4576,1
1840,1
4896,1
4736,1
3296,1
3824,1
5648,1
752,1
672,1
880,1
6880,1
2800,1
3168,1
4624,1
6240,1
6064,1
7120,1
2528,1
1104,1
6432,1
7120,1
2960,1
6640,1
2528,1
7072,1
3920,1
2176,1
2976,1
1056,1
2784,1
5968,1
4880,1
704,1
3984,1
3552,1
6688,1
896,1
4480,1
1072,1
4736,1
2512,1
5584,1
1248,1
1664,1
3824,1
4272,1
6304,1
6576,1
528,1
2896,1
3248,1
4400,1
5024,1
832,1
2160,1
2384,1
976,1
7216,1
4368,1
2848,1
16,1
560,1
1152,1
4096,1
1392,1
624,1
6848,1
2192,1
