in,out
4800,1
7856,1
4160,1
4144,1
4464,1
7056,1
7072,1
96,1
7744,1
6160,1
4752,1
1040,1
6320,1
5440,1
7520,1
2352,1
4736,1
96,1
4688,1
7584,1
624,1
6528,1
6720,1
7232,1
1376,1
1504,1
5456,1
896,1
2800,1
5072,1
512,1
6896,1
2240,1
560,1
3664,1
8000,1
576,1
7392,1
3536,1
6880,1
5856,1
3680,1
5344,1
848,1
6160,1
288,1
6800,1
6512,1
2032,1
4272,1
7344,1
2688,1
1968,1
3056,1
1040,1
144,1
6320,1
7088,1
6416,1
2752,1
1856,1
7792,1
6448,1
2512,1
3856,1
2192,1
3088,1
2368,1
5024,1
2656,1
3952,1
3328,1
800,1
7600,1
5152,1
3408,1
3680,1
6976,1
1168,1
3728,1
2736,1
80,1
2464,1
3328,1
4464,1
4048,1
4192,1
2032,1
1472,1
7888,1
192,1
6400,1
7840,1
240,1
3376,1
8128,1
3040,1
768,1
4272,1
5920,1
4736,1
3680,1
4176,1
2048,1
2544,1
1776,1
6112,1
3424,1
3504,1
7936,1
2400,1
3536,1
2464,1
7616,1
2784,1
560,1
1904,1
7440,1
6832,1
2192,1
5248,1
1856,1
3584,1
2576,1
592,1
4304,1
1200,1
6688,1
