in,out
7152,1
2320,1
3680,1
4832,1
2448,1
6032,1
7488,1
6800,1
1424,1
208,1
368,1
1664,1
4304,1
7632,1
7920,1
7152,1
192,1
5072,1
3920,1
4032,1
592,1
7840,1
640,1
5264,1
6400,1
336,1
1216,1
5648,1
7552,1
3008,1
6800,1
3168,1
1728,1
2128,1
2064,1
1296,1
5136,1
3216,1
6688,1
5728,1
512,1
7072,1
1328,1
5392,1
64,1
4880,1
4336,1
2752,1
3184,1
3280,1
3840,1
7840,1
4912,1
6640,1
1648,1
5808,1
8144,1
1792,1
4464,1
3616,1
5040,1
7856,1
1168,1
3344,1
7552,1
5888,1
5552,1
2560,1
5328,1
2128,1
2528,1
1952,1
2656,1
5040,1
7248,1
832,1
208,1
2864,1
2544,1
7344,1
5872,1
5168,1
6176,1
3888,1
7408,1
5744,1
3312,1
992,1
6560,1
624,1
2544,1
7088,1
864,1
5008,1
4736,1
5936,1
5072,1
3584,1
6912,1
3136,1
3536,1
272,1
3008,1
368,1
2080,1
880,1
7936,1
288,1
5920,1
6064,1
336,1
3344,1
4976,1
848,1
3728,1
1936,1
7424,1
2000,1
2384,1
2736,1
4688,1
1280,1
4608,1
1008,1
3712,1
1568,1
2096,1
976,1
