in,out
1472,1
304,1
960,1
7504,1
5504,1
2752,1
3312,1
2000,1
4944,1
2416,1
2240,1
256,1
7456,1
4976,1
1216,1
1152,1
2848,1
4176,1
5552,1
7168,1
6256,1
7024,1
8032,1
3648,1
6144,1
2000,1
3360,1
6080,1
2176,1
32,1
8160,1
5376,1
1088,1
992,1
5200,1
6288,1
928,1
1648,1
6720,1
4400,1
3664,1
704,1
1776,1
4368,1
448,1
5696,1
3216,1
7056,1
2160,1
4256,1
288,1
144,1
5008,1
448,1
2224,1
6304,1
5840,1
1776,1
2416,1
2896,1
4352,1
3520,1
2752,1
6496,1
1392,1
6720,1
7360,1
7840,1
5552,1
7968,1
1664,1
1568,1
3600,1
5056,1
6400,1
1008,1
1024,1
5552,1
2240,1
5152,1
3312,1
3872,1
5488,1
7392,1
2848,1
6432,1
1136,1
7728,1
16,1
3584,1
1824,1
7536,1
2336,1
3008,1
6496,1
5344,1
64,1
7136,1
1376,1
7040,1
3280,1
5984,1
1168,1
7024,1
2352,1
5600,1
5536,1
1232,1
4912,1
6240,1
2016,1
768,1
4816,1
6896,1
2496,1
6272,1
4256,1
224,1
5120,1
960,1
1696,1
4288,1
1280,1
304,1
6800,1
6704,1
7312,1
432,1
