in,out
2992,1
3520,1
80,1
4128,1
2304,1
7744,1
4384,1
6752,1
5392,1
896,1
5808,1
1072,1
6896,1
1136,1
4688,1
2736,1
1056,1
304,1
6752,1
2560,1
1296,1
4672,1
7712,1
5184,1
6176,1
2960,1
5312,1
4672,1
1520,1
1840,1
3584,1
4672,1
320,1
1760,1
7664,1
7648,1
7216,1
6304,1
7536,1
6944,1
7680,1
6848,1
8128,1
4544,1
3776,1
5680,1
288,1
3488,1
7088,1
2080,1
1792,1
5360,1
4032,1
832,1
4528,1
4048,1
7504,1
4288,1
6672,1
4592,1
4896,1
6992,1
2128,1
144,1
7680,1
336,1
5200,1
3808,1
256,1
1408,1
5072,1
2048,1
5056,1
3712,1
5680,1
6800,1
5072,1
2096,1
6048,1
4144,1
5344,1
4832,1
6288,1
5376,1
7760,1
5536,1
7056,1
6000,1
2208,1
576,1
2976,1
5312,1
560,1
7776,1
1184,1
8144,1
3632,1
4928,1
2800,1
2704,1
128,1
1248,1
1968,1
7104,1
560,1
2112,1
3168,1
6000,1
5728,1
5088,1
6736,1
6400,1
4016,1
3664,1
6272,1
8080,1
6288,1
2576,1
3248,1
1424,1
4336,1
512,1
4592,1
6112,1
3472,1
3600,1
4720,1
6608,1
