in,out
4560,1
1168,1
4304,1
7872,1
4464,1
3232,1
2512,1
1584,1
7488,1
5744,1
1424,1
7328,1
5056,1
3488,1
800,1
3104,1
6928,1
6512,1
5648,1
7104,1
6336,1
4208,1
4752,1
4432,1
3360,1
1520,1
2560,1
3728,1
5424,1
1600,1
4208,1
7808,1
5328,1
4736,1
1344,1
3488,1
5968,1
5664,1
4784,1
8112,1
240,1
8128,1
416,1
3936,1
2480,1
3312,1
5616,1
5248,1
7280,1
3344,1
2464,1
1520,1
2560,1
6656,1
1840,1
3744,1
4288,1
3584,1
6000,1
3616,1
2976,1
1280,1
5232,1
1264,1
2592,1
5056,1
7328,1
6640,1
6112,1
5728,1
4768,1
7328,1
384,1
5696,1
3824,1
896,1
4256,1
1648,1
7232,1
2928,1
7792,1
1856,1
4896,1
2640,1
7648,1
6240,1
1184,1
1008,1
5568,1
1632,1
3984,1
3088,1
2960,1
6912,1
4144,1
1232,1
3168,1
5376,1
2352,1
4400,1
1584,1
6832,1
6480,1
1312,1
1040,1
7008,1
6496,1
3600,1
4864,1
7328,1
928,1
4320,1
1840,1
5584,1
1200,1
2496,1
3760,1
7568,1
3872,1
1040,1
8048,1
4064,1
7568,1
4400,1
4336,1
7072,1
7728,1
7936,1
