in,out
1504,1
2112,1
864,1
1984,1
3248,1
2736,1
7152,1
4816,1
3920,1
4464,1
3776,1
480,1
1968,1
2272,1
4816,1
2992,1
7232,1
4176,1
112,1
6704,1
5696,1
8048,1
2640,1
736,1
7488,1
7520,1
240,1
560,1
6768,1
7760,1
7120,1
8096,1
7744,1
2368,1
4928,1
5024,1
528,1
928,1
6064,1
112,1
640,1
4112,1
7152,1
4576,1
880,1
1504,1
8064,1
2480,1
5936,1
3984,1
1232,1
5152,1
7760,1
160,1
7728,1
4768,1
208,1
6032,1
6176,1
7952,1
2848,1
5664,1
7280,1
6768,1
4928,1
4512,1
4912,1
5920,1
1360,1
1008,1
4528,1
6720,1
6992,1
6240,1
4256,1
1824,1
3360,1
6256,1
5040,1
4048,1
688,1
5584,1
6176,1
7648,1
5136,1
7216,1
3008,1
4672,1
3136,1
3376,1
1552,1
7728,1
4944,1
5552,1
3504,1
1456,1
2496,1
3584,1
4096,1
4448,1
7776,1
4400,1
5616,1
3456,1
4688,1
5936,1
2416,1
4272,1
6368,1
3504,1
3312,1
7120,1
80,1
7680,1
7344,1
2080,1
6064,1
5232,1
7344,1
2272,1
3200,1
4000,1
368,1
5728,1
2464,1
6704,1
2880,1
3888,1
