in,out
7680,1
1344,1
4512,1
2848,1
464,1
4560,1
672,1
1200,1
3680,1
7392,1
4160,1
2176,1
3424,1
7392,1
2880,1
7440,1
5312,1
3136,1
5664,1
2752,1
2896,1
5824,1
3360,1
5872,1
2464,1
5424,1
5264,1
4736,1
2944,1
4752,1
6448,1
5328,1
5232,1
3200,1
7808,1
4368,1
5248,1
7136,1
2256,1
2848,1
4112,1
6800,1
5168,1
608,1
6608,1
5968,1
5760,1
3840,1
4240,1
3184,1
2240,1
5856,1
464,1
3296,1
4496,1
1488,1
3984,1
2960,1
4128,1
8144,1
3872,1
2832,1
688,1
3392,1
4080,1
4416,1
4288,1
1728,1
7008,1
6608,1
6592,1
7664,1
2016,1
608,1
5424,1
6336,1
7824,1
6992,1
5904,1
1024,1
2112,1
3120,1
6880,1
4992,1
5616,1
4256,1
2544,1
5200,1
1216,1
2752,1
1680,1
1984,1
4736,1
1920,1
3648,1
5136,1
8080,1
4496,1
8016,1
4848,1
4704,1
1280,1
6288,1
5168,1
2720,1
3616,1
5200,1
5952,1
3920,1
7824,1
848,1
2640,1
6896,1
3136,1
1104,1
5792,1
4816,1
3440,1
7408,1
1488,1
576,1
6992,1
704,1
7344,1
2384,1
5712,1
7872,1
7408,1
