in,out
3216,1
4352,1
6560,1
4080,1
1648,1
5104,1
1952,1
2672,1
2480,1
7888,1
5440,1
6560,1
1680,1
6496,1
7520,1
2656,1
2880,1
960,1
6688,1
528,1
5616,1
3968,1
5072,1
6720,1
4048,1
4224,1
5488,1
2928,1
4448,1
912,1
4816,1
6464,1
3040,1
1776,1
6688,1
1328,1
7936,1
5696,1
2992,1
6976,1
5872,1
4896,1
2992,1
3904,1
752,1
7760,1
624,1
5392,1
4512,1
4496,1
7024,1
4896,1
2496,1
1120,1
6352,1
7488,1
2848,1
400,1
4784,1
2688,1
6512,1
1136,1
5488,1
3696,1
1888,1
272,1
7296,1
1280,1
832,1
240,1
432,1
2592,1
2976,1
5776,1
608,1
6064,1
5328,1
6784,1
7840,1
48,1
7216,1
5936,1
608,1
2528,1
5120,1
1120,1
3104,1
5968,1
5184,1
2832,1
7440,1
4768,1
2512,1
4528,1
48,1
1072,1
6784,1
4976,1
2448,1
7536,1
1888,1
3392,1
5872,1
2208,1
7632,1
3184,1
7760,1
352,1
1856,1
4448,1
6176,1
6112,1
2320,1
7232,1
5152,1
6656,1
3392,1
3872,1
672,1
7680,1
6752,1
208,1
144,1
5648,1
432,1
4224,1
2400,1
4176,1
