in,out
1936,1
688,1
4928,1
2880,1
3120,1
1440,1
3520,1
2608,1
5888,1
1744,1
1312,1
608,1
7504,1
6256,1
6672,1
5968,1
1584,1
6992,1
4416,1
6784,1
1664,1
2816,1
5088,1
3184,1
2336,1
1840,1
4272,1
5264,1
5008,1
4832,1
2032,1
1536,1
496,1
1840,1
6624,1
2944,1
3840,1
7264,1
3968,1
6064,1
5008,1
480,1
3072,1
1824,1
3440,1
752,1
416,1
5536,1
3920,1
4544,1
7248,1
7568,1
7584,1
3568,1
5552,1
4848,1
7568,1
912,1
1360,1
1200,1
1024,1
4640,1
2640,1
6288,1
2384,1
4048,1
3472,1
4464,1
3888,1
720,1
1152,1
7328,1
6432,1
6624,1
1168,1
3600,1
2592,1
3760,1
2880,1
6304,1
7456,1
4864,1
3776,1
4784,1
3968,1
4560,1
2480,1
7120,1
1744,1
2112,1
5328,1
2096,1
6880,1
7232,1
3376,1
1152,1
5184,1
304,1
4592,1
6208,1
1184,1
3408,1
7296,1
5376,1
8064,1
1728,1
864,1
864,1
1312,1
5072,1
5392,1
5648,1
1600,1
7888,1
1504,1
2480,1
560,1
1168,1
4672,1
1936,1
224,1
3328,1
2288,1
2112,1
7424,1
1840,1
3104,1
5632,1
