in,out
6576,1
7760,1
6224,1
4624,1
7760,1
5472,1
4512,1
4416,1
2960,1
768,1
5296,1
2592,1
4768,1
3728,1
3504,1
592,1
5200,1
2368,1
320,1
96,1
4000,1
3648,1
528,1
5088,1
6064,1
6512,1
4336,1
5728,1
5648,1
1232,1
7104,1
2176,1
6704,1
6704,1
5248,1
3856,1
5712,1
1536,1
6240,1
1776,1
8112,1
672,1
2016,1
3648,1
2784,1
2032,1
2080,1
5712,1
6176,1
368,1
7808,1
7920,1
5632,1
5424,1
5472,1
1856,1
5248,1
3520,1
8144,1
4128,1
6272,1
4816,1
3184,1
3488,1
7968,1
2480,1
3568,1
4864,1
4016,1
2112,1
1856,1
224,1
7696,1
4352,1
2128,1
7904,1
1168,1
7712,1
8064,1
6992,1
4624,1
6864,1
1648,1
4768,1
6784,1
6960,1
2128,1
4304,1
3248,1
800,1
1184,1
4240,1
1040,1
1952,1
1584,1
6896,1
1696,1
3824,1
2304,1
7296,1
1248,1
3808,1
4048,1
7152,1
8064,1
2752,1
3184,1
1648,1
3776,1
896,1
5232,1
4048,1
2320,1
3984,1
960,1
7824,1
7232,1
2320,1
6432,1
2160,1
4144,1
5552,1
2336,1
368,1
6112,1
3888,1
3648,1
3920,1
