in,out
6720,1
7056,1
7744,1
5584,1
6112,1
7296,1
4368,1
5600,1
4256,1
5088,1
1504,1
2992,1
6064,1
6912,1
2592,1
7648,1
1248,1
5056,1
6224,1
1328,1
1040,1
2304,1
7936,1
5072,1
4496,1
64,1
6784,1
4080,1
6336,1
7424,1
3072,1
4864,1
576,1
4368,1
1376,1
6336,1
1536,1
5680,1
3248,1
7600,1
2976,1
3856,1
3440,1
3328,1
2928,1
3936,1
7200,1
976,1
896,1
4448,1
6992,1
5200,1
7088,1
3632,1
2096,1
7488,1
3024,1
2464,1
5552,1
7648,1
4848,1
7136,1
7664,1
4800,1
5488,1
2608,1
6720,1
6272,1
224,1
3520,1
6064,1
1552,1
624,1
7344,1
7728,1
6624,1
3424,1
7040,1
5392,1
8144,1
2128,1
3344,1
5040,1
5776,1
864,1
1152,1
8032,1
6032,1
912,1
5472,1
2160,1
1808,1
7072,1
7664,1
2144,1
4272,1
5120,1
2976,1
448,1
912,1
1776,1
3856,1
5856,1
5776,1
6768,1
6128,1
3184,1
3936,1
5216,1
4912,1
3296,1
7152,1
3232,1
4976,1
5648,1
2464,1
8096,1
1776,1
4240,1
6672,1
4096,1
3440,1
2256,1
368,1
6560,1
5344,1
5104,1
2896,1
