in,out
6400,1
7408,1
1600,1
960,1
6864,1
7104,1
1760,1
1744,1
5552,1
5328,1
1296,1
2880,1
3856,1
2432,1
6832,1
5344,1
4352,1
144,1
848,1
7648,1
2848,1
7936,1
6256,1
5664,1
1568,1
5488,1
4112,1
7296,1
4736,1
5968,1
2368,1
352,1
752,1
6272,1
1600,1
3040,1
656,1
1760,1
6816,1
7856,1
5904,1
7008,1
256,1
7936,1
6048,1
6272,1
2320,1
5968,1
3040,1
2048,1
720,1
8096,1
6672,1
1120,1
1552,1
6560,1
3264,1
6752,1
3968,1
5648,1
5856,1
5648,1
4400,1
6368,1
2784,1
1984,1
896,1
1392,1
3728,1
7408,1
1088,1
3664,1
2160,1
7072,1
7840,1
7360,1
8048,1
5776,1
1312,1
48,1
1552,1
3952,1
5648,1
7392,1
784,1
3344,1
1392,1
2416,1
4976,1
2384,1
5744,1
5344,1
6352,1
3248,1
4768,1
7792,1
1696,1
3584,1
6432,1
6912,1
7664,1
5840,1
7744,1
6688,1
3936,1
3184,1
6432,1
7888,1
1776,1
544,1
3744,1
7776,1
1184,1
2256,1
2944,1
560,1
2976,1
6064,1
4912,1
7536,1
560,1
624,1
6032,1
2672,1
6336,1
2720,1
3600,1
4864,1
