in,out
2224,1
2624,1
4896,1
3936,1
5504,1
3152,1
960,1
4640,1
4864,1
5472,1
2736,1
3152,1
896,1
5488,1
928,1
3264,1
1136,1
7568,1
4352,1
3744,1
4768,1
2880,1
7600,1
5920,1
8064,1
7616,1
4992,1
4464,1
1296,1
5184,1
2064,1
6640,1
3488,1
3312,1
6128,1
320,1
5248,1
4496,1
5632,1
336,1
5728,1
7504,1
4720,1
1328,1
2576,1
432,1
3008,1
448,1
1696,1
5824,1
4416,1
288,1
2112,1
7088,1
688,1
6672,1
1264,1
7840,1
4256,1
6144,1
4256,1
944,1
4960,1
6048,1
80,1
4752,1
1264,1
1344,1
2000,1
2416,1
7200,1
3472,1
1968,1
3168,1
1280,1
7600,1
5264,1
7632,1
2608,1
6288,1
6864,1
752,1
6256,1
2384,1
4928,1
6992,1
2416,1
960,1
7360,1
1952,1
7776,1
8144,1
4768,1
8144,1
3696,1
4592,1
2816,1
5984,1
5072,1
768,1
3936,1
6816,1
4752,1
1376,1
5168,1
1792,1
1280,1
6400,1
3200,1
4896,1
6864,1
2064,1
2544,1
4704,1
2880,1
5104,1
8032,1
6784,1
112,1
2160,1
8048,1
2080,1
6192,1
5360,1
3872,1
576,1
2448,1
1536,1
