in,out
2864,1
6048,1
6400,1
5184,1
6992,1
3328,1
976,1
5088,1
6160,1
1152,1
6944,1
224,1
4976,1
3664,1
2624,1
304,1
6928,1
1584,1
4928,1
1632,1
4176,1
1136,1
1296,1
7776,1
80,1
6944,1
3904,1
7552,1
4384,1
3616,1
560,1
4976,1
7360,1
3088,1
576,1
2032,1
304,1
3216,1
2704,1
1504,1
8064,1
5840,1
7824,1
432,1
5328,1
4512,1
3616,1
2624,1
4800,1
6896,1
7872,1
8128,1
7168,1
6192,1
3088,1
6736,1
8064,1
4528,1
912,1
752,1
5904,1
6208,1
2656,1
4944,1
6944,1
6240,1
4480,1
8128,1
5392,1
6144,1
432,1
5120,1
6144,1
5952,1
5840,1
6736,1
3168,1
3520,1
2032,1
4880,1
6464,1
4944,1
6832,1
7744,1
3776,1
1904,1
1920,1
160,1
7952,1
2224,1
1808,1
528,1
6048,1
7744,1
6400,1
5024,1
1408,1
688,1
1808,1
8048,1
1632,1
2864,1
6048,1
4672,1
544,1
4416,1
6192,1
3120,1
480,1
6416,1
1040,1
4944,1
688,1
5728,1
7840,1
4928,1
4336,1
5232,1
7056,1
592,1
272,1
6448,1
5584,1
3632,1
448,1
2240,1
2512,1
2672,1
