in,out
624,1
7680,1
7200,1
6560,1
7584,1
2128,1
256,1
3472,1
2656,1
4480,1
7408,1
2992,1
2896,1
2448,1
6352,1
4352,1
3104,1
6624,1
2864,1
4080,1
3968,1
7856,1
880,1
5152,1
208,1
688,1
5536,1
6256,1
4624,1
8032,1
7040,1
6384,1
7472,1
3776,1
7888,1
1360,1
2656,1
3696,1
5776,1
3040,1
7456,1
1408,1
4992,1
6032,1
7728,1
3936,1
6896,1
7216,1
1472,1
192,1
1040,1
6576,1
2000,1
5920,1
6848,1
6208,1
112,1
6688,1
3056,1
7008,1
4256,1
7152,1
3056,1
7344,1
16,1
1856,1
304,1
4016,1
576,1
2416,1
368,1
3168,1
6512,1
3072,1
6528,1
7488,1
2320,1
3312,1
3680,1
2672,1
2368,1
6704,1
5024,1
6864,1
5120,1
512,1
6032,1
2848,1
6240,1
3968,1
3856,1
4528,1
1072,1
3248,1
4960,1
4352,1
5616,1
7504,1
768,1
6560,1
6208,1
5808,1
1936,1
6736,1
6848,1
7872,1
6128,1
1296,1
624,1
5920,1
1376,1
7584,1
976,1
6624,1
7296,1
672,1
1504,1
7792,1
1264,1
7648,1
1152,1
7008,1
4688,1
5776,1
736,1
1760,1
4000,1
4288,1
