in,out
3280,1
3840,1
5552,1
7904,1
3232,1
5536,1
4096,1
5936,1
3520,1
2800,1
3088,1
6656,1
2480,1
6608,1
5952,1
6992,1
368,1
1488,1
1840,1
2704,1
4560,1
6000,1
2080,1
7856,1
2352,1
3648,1
256,1
1488,1
4848,1
2880,1
4560,1
832,1
5120,1
96,1
2832,1
7328,1
4784,1
48,1
3984,1
160,1
5264,1
1232,1
7088,1
6576,1
4736,1
3408,1
7920,1
5616,1
112,1
1264,1
1520,1
2992,1
3264,1
1136,1
7056,1
3856,1
3696,1
2016,1
6096,1
176,1
2880,1
7728,1
6848,1
8032,1
1328,1
1552,1
7680,1
8000,1
1360,1
2528,1
288,1
928,1
5920,1
3824,1
2400,1
5712,1
7872,1
16,1
2976,1
7136,1
5616,1
2368,1
2080,1
4800,1
6912,1
2880,1
4400,1
448,1
7232,1
6912,1
2256,1
7824,1
8160,1
5760,1
6544,1
2560,1
7824,1
7136,1
6704,1
4880,1
3392,1
1776,1
96,1
6320,1
1472,1
7360,1
2576,1
7264,1
5776,1
7104,1
5760,1
592,1
7264,1
5168,1
1552,1
3488,1
1184,1
3760,1
7920,1
5792,1
2080,1
6528,1
2576,1
4544,1
1472,1
6496,1
32,1
6464,1
