in,out
464,1
3584,1
1584,1
8048,1
2320,1
8000,1
5824,1
4448,1
2816,1
5104,1
1456,1
7184,1
5696,1
3088,1
3744,1
7840,1
7344,1
5760,1
2016,1
320,1
5024,1
2704,1
4896,1
7312,1
6144,1
1232,1
7776,1
7440,1
5968,1
960,1
6432,1
6320,1
816,1
7792,1
1072,1
7040,1
4336,1
6192,1
3184,1
7008,1
6192,1
5376,1
2016,1
2192,1
2240,1
6752,1
4624,1
384,1
7520,1
7088,1
5696,1
3024,1
6128,1
6800,1
7904,1
4736,1
3664,1
2976,1
192,1
7856,1
7760,1
3488,1
6176,1
1328,1
7952,1
6112,1
6480,1
6864,1
5840,1
2608,1
416,1
2448,1
1376,1
5072,1
3904,1
7728,1
6768,1
4576,1
5984,1
176,1
272,1
1760,1
64,1
1808,1
1872,1
4320,1
5568,1
7264,1
6880,1
1856,1
528,1
2672,1
8160,1
2320,1
3136,1
1264,1
7568,1
7568,1
1440,1
7056,1
2384,1
7376,1
1520,1
736,1
1376,1
5072,1
2176,1
6928,1
5424,1
2144,1
6944,1
2880,1
7664,1
3760,1
7808,1
5520,1
5840,1
8128,1
4160,1
7664,1
1424,1
5472,1
6352,1
4992,1
3200,1
656,1
752,1
1952,1
