in,out
6000,1
6880,1
6848,1
6256,1
8128,1
4640,1
800,1
3680,1
5472,1
1792,1
5456,1
1552,1
4320,1
32,1
2144,1
6544,1
4192,1
4080,1
928,1
3056,1
576,1
3600,1
736,1
6944,1
4992,1
6208,1
7184,1
7712,1
8144,1
5536,1
1024,1
3088,1
5584,1
7152,1
1600,1
3776,1
5392,1
6752,1
3344,1
4848,1
4416,1
5904,1
1280,1
8064,1
5952,1
2688,1
2176,1
4576,1
2336,1
4496,1
1856,1
5040,1
1120,1
160,1
6400,1
3472,1
4640,1
5536,1
736,1
176,1
5488,1
1728,1
2528,1
3680,1
2960,1
7664,1
96,1
1824,1
4352,1
3344,1
528,1
672,1
1536,1
5360,1
5680,1
1792,1
8016,1
1184,1
4496,1
5568,1
1568,1
1920,1
704,1
6800,1
1712,1
5440,1
4912,1
1808,1
4048,1
5968,1
7760,1
5200,1
7360,1
1536,1
7744,1
4000,1
4896,1
5904,1
6160,1
6640,1
6080,1
5024,1
5792,1
7392,1
6256,1
400,1
2272,1
6432,1
3216,1
3632,1
3216,1
6848,1
8128,1
3888,1
6672,1
768,1
640,1
3024,1
928,1
2368,1
3600,1
3664,1
4720,1
1552,1
5216,1
800,1
6704,1
4528,1
