in,out
800,1
7024,1
1136,1
6320,1
192,1
3968,1
3280,1
3408,1
1376,1
5664,1
5808,1
7616,1
3408,1
3168,1
4208,1
1552,1
1344,1
544,1
1152,1
8112,1
2592,1
3632,1
992,1
48,1
1008,1
4608,1
6032,1
3440,1
6816,1
2464,1
2160,1
5984,1
6944,1
6384,1
3280,1
2640,1
6448,1
64,1
576,1
6960,1
1952,1
6608,1
1584,1
5152,1
3168,1
3360,1
5808,1
6208,1
544,1
3312,1
1792,1
1120,1
5888,1
3696,1
7584,1
7024,1
6816,1
2176,1
5552,1
2480,1
3824,1
6864,1
976,1
1504,1
4928,1
912,1
1824,1
832,1
6640,1
8144,1
6384,1
2624,1
3296,1
5248,1
6512,1
6320,1
3968,1
1040,1
5856,1
4640,1
7072,1
3840,1
4352,1
1424,1
2832,1
1696,1
1168,1
1360,1
1968,1
2944,1
1024,1
7552,1
1376,1
2368,1
1552,1
320,1
1584,1
3152,1
1520,1
160,1
2768,1
1088,1
2224,1
6992,1
7600,1
2864,1
1968,1
6432,1
1056,1
944,1
3296,1
2912,1
1440,1
3744,1
4032,1
480,1
4576,1
7360,1
7856,1
3744,1
368,1
2672,1
7024,1
2672,1
7088,1
5600,1
4864,1
4656,1
