in,out
64,1
2640,1
4720,1
864,1
4176,1
3232,1
256,1
2384,1
976,1
4832,1
4288,1
32,1
2448,1
6960,1
1696,1
5248,1
4304,1
3312,1
464,1
4368,1
5872,1
2752,1
4464,1
4784,1
2656,1
1008,1
8112,1
4688,1
528,1
1424,1
7568,1
1520,1
6576,1
912,1
1408,1
112,1
2160,1
6992,1
6832,1
2880,1
960,1
5520,1
3104,1
2960,1
2752,1
6000,1
480,1
624,1
6400,1
3984,1
1968,1
3568,1
7280,1
7488,1
7552,1
3856,1
6960,1
272,1
7312,1
3056,1
5024,1
4368,1
1456,1
2752,1
384,1
4336,1
4336,1
5088,1
816,1
2032,1
2400,1
1728,1
1264,1
3456,1
5568,1
4192,1
2432,1
3088,1
1408,1
6768,1
5824,1
8000,1
4480,1
1200,1
1072,1
1312,1
4496,1
7104,1
3168,1
2400,1
1328,1
224,1
1200,1
6752,1
5264,1
416,1
3904,1
32,1
3216,1
2864,1
2480,1
2512,1
5008,1
1648,1
5456,1
1840,1
1488,1
2960,1
6928,1
8160,1
2560,1
2560,1
7536,1
2304,1
4720,1
6976,1
3232,1
2992,1
1776,1
5328,1
1600,1
1376,1
6784,1
6592,1
7456,1
1344,1
4032,1
7040,1
