in,out
5904,1
1424,1
4304,1
4576,1
7856,1
1888,1
2432,1
7360,1
2064,1
4832,1
3104,1
6992,1
3536,1
4736,1
6400,1
3904,1
6400,1
336,1
5984,1
560,1
5936,1
5072,1
2688,1
4048,1
8000,1
992,1
224,1
3312,1
1824,1
3488,1
7648,1
3744,1
7392,1
80,1
6208,1
1376,1
3776,1
4208,1
6064,1
3008,1
592,1
1280,1
1296,1
2320,1
2640,1
7440,1
2240,1
3280,1
6528,1
368,1
6640,1
6304,1
7632,1
7328,1
7616,1
7408,1
7664,1
3280,1
5536,1
2656,1
496,1
7856,1
3392,1
7808,1
2704,1
4592,1
7680,1
4896,1
5296,1
4304,1
7984,1
8032,1
4144,1
4160,1
8096,1
7216,1
1232,1
4608,1
4864,1
304,1
2880,1
2608,1
7664,1
3536,1
3872,1
5120,1
7008,1
5472,1
2896,1
5792,1
720,1
4192,1
4272,1
768,1
5792,1
352,1
1840,1
624,1
5456,1
1008,1
2480,1
2896,1
5056,1
1648,1
3136,1
6176,1
2144,1
6240,1
1024,1
3456,1
8144,1
4128,1
2816,1
2064,1
1920,1
4384,1
6640,1
3248,1
6448,1
7424,1
4096,1
4416,1
288,1
2000,1
672,1
48,1
32,1
6304,1
