in,out
4928,1
1504,1
400,1
2864,1
5440,1
5232,1
4912,1
624,1
6096,1
5472,1
784,1
7888,1
7296,1
608,1
4336,1
3264,1
3776,1
7264,1
5232,1
3376,1
384,1
2240,1
2928,1
3120,1
5488,1
5456,1
2336,1
8000,1
8112,1
176,1
6880,1
7920,1
4896,1
3632,1
6496,1
6992,1
2944,1
832,1
6800,1
5568,1
2128,1
848,1
6048,1
1232,1
6416,1
7504,1
4848,1
4544,1
480,1
7936,1
1760,1
3008,1
80,1
5568,1
640,1
1680,1
3168,1
1616,1
3248,1
176,1
912,1
7296,1
7664,1
2480,1
1984,1
4640,1
6128,1
4144,1
3488,1
2480,1
6560,1
2576,1
7584,1
8096,1
4736,1
5456,1
1872,1
3728,1
1936,1
4288,1
2512,1
2992,1
7648,1
4688,1
3760,1
2480,1
5008,1
5664,1
4560,1
6272,1
1648,1
1520,1
4144,1
416,1
1904,1
6624,1
4400,1
3984,1
2368,1
7088,1
2912,1
1088,1
5904,1
8160,1
7296,1
2368,1
4000,1
1232,1
4192,1
6320,1
7648,1
6944,1
480,1
6224,1
4640,1
192,1
720,1
4048,1
7296,1
6192,1
2944,1
2448,1
5008,1
5536,1
3792,1
2240,1
6560,1
3424,1
