in,out
7232,1
576,1
7808,1
7104,1
7408,1
1808,1
5584,1
880,1
4240,1
2576,1
5008,1
7856,1
5952,1
4960,1
6464,1
5456,1
704,1
544,1
1376,1
7104,1
2400,1
3648,1
640,1
7360,1
464,1
2176,1
3760,1
5872,1
3136,1
7568,1
6464,1
3616,1
1392,1
416,1
3376,1
7088,1
144,1
4368,1
7152,1
928,1
3024,1
1744,1
5936,1
4064,1
1520,1
6336,1
528,1
848,1
5920,1
2912,1
5184,1
5840,1
336,1
2192,1
3184,1
4800,1
7408,1
4608,1
1200,1
5712,1
5152,1
4064,1
2080,1
7024,1
2256,1
6320,1
144,1
800,1
7840,1
2160,1
4288,1
64,1
512,1
7872,1
272,1
7744,1
7936,1
624,1
5840,1
8096,1
2688,1
7360,1
2720,1
6448,1
4800,1
304,1
7952,1
80,1
6928,1
2464,1
4368,1
7648,1
2240,1
7808,1
2912,1
2144,1
2720,1
7104,1
7296,1
2592,1
7104,1
1376,1
3152,1
3088,1
672,1
6672,1
3056,1
3488,1
5104,1
6208,1
7680,1
1616,1
4752,1
8080,1
5264,1
3120,1
4560,1
448,1
304,1
5136,1
4992,1
1744,1
2816,1
6960,1
5136,1
3680,1
1392,1
6704,1
