in,out
7936,1
8144,1
2608,1
2880,1
1936,1
2032,1
4512,1
416,1
6848,1
6896,1
6272,1
7232,1
5440,1
7440,1
4368,1
272,1
4480,1
6112,1
6032,1
6272,1
1808,1
7456,1
5792,1
6384,1
7760,1
5648,1
1424,1
3840,1
3536,1
3360,1
416,1
3616,1
7248,1
2896,1
7360,1
1424,1
7232,1
5808,1
4848,1
4832,1
5328,1
5344,1
7696,1
6608,1
576,1
688,1
2032,1
6144,1
7696,1
8016,1
5584,1
3856,1
2608,1
2112,1
224,1
3456,1
4880,1
5104,1
2928,1
2080,1
6560,1
6496,1
3424,1
4336,1
7904,1
5104,1
7888,1
656,1
8144,1
3088,1
2624,1
2576,1
4448,1
1520,1
192,1
8000,1
208,1
3312,1
5552,1
5504,1
6768,1
7920,1
4720,1
1616,1
1888,1
5984,1
1312,1
5568,1
6224,1
6128,1
4208,1
3360,1
8144,1
3312,1
4512,1
5008,1
2272,1
960,1
7920,1
6400,1
6624,1
496,1
2096,1
960,1
3024,1
4544,1
6560,1
816,1
2320,1
2112,1
7776,1
6480,1
2224,1
2768,1
4672,1
912,1
6064,1
4704,1
1296,1
6064,1
2704,1
496,1
6304,1
1312,1
4912,1
5568,1
6288,1
3376,1
