in,out
6944,1
2864,1
7776,1
5888,1
2144,1
2720,1
5760,1
3712,1
4880,1
8048,1
4992,1
7664,1
7568,1
3296,1
5616,1
3088,1
7072,1
416,1
3152,1
4672,1
4272,1
4912,1
2256,1
3312,1
4304,1
4656,1
4032,1
4832,1
1136,1
5600,1
4832,1
4816,1
1376,1
4496,1
3632,1
768,1
6496,1
4848,1
7088,1
624,1
5136,1
32,1
6736,1
6352,1
5664,1
1824,1
5408,1
3728,1
5632,1
5248,1
1328,1
1712,1
1184,1
4240,1
5504,1
3520,1
6336,1
800,1
6880,1
2400,1
464,1
1696,1
5328,1
3376,1
5392,1
6960,1
7472,1
6912,1
800,1
7744,1
2880,1
6864,1
7600,1
528,1
4256,1
4704,1
2224,1
7600,1
2960,1
4944,1
5200,1
4016,1
3856,1
4000,1
3680,1
4224,1
2464,1
912,1
6112,1
2768,1
5312,1
2944,1
2624,1
7584,1
4192,1
6160,1
3184,1
5440,1
5456,1
7712,1
1744,1
6288,1
5344,1
1264,1
6768,1
1568,1
3600,1
7824,1
3664,1
4544,1
5840,1
1664,1
3232,1
4880,1
8032,1
7312,1
4736,1
7184,1
7232,1
6752,1
432,1
864,1
1152,1
3408,1
4976,1
3008,1
3520,1
752,1
