in,out
3984,1
1040,1
7216,1
7328,1
7024,1
5744,1
1728,1
6112,1
512,1
4720,1
6928,1
7040,1
2784,1
2528,1
7648,1
8032,1
1712,1
5808,1
6992,1
3456,1
416,1
352,1
3424,1
1216,1
7232,1
448,1
2832,1
7808,1
3936,1
4784,1
784,1
3120,1
1248,1
4352,1
112,1
160,1
5648,1
3456,1
736,1
5536,1
384,1
8000,1
496,1
912,1
1440,1
7280,1
3856,1
7664,1
7120,1
7872,1
2128,1
8144,1
2672,1
240,1
736,1
5264,1
2032,1
1344,1
4544,1
2016,1
7408,1
912,1
3536,1
1008,1
2944,1
16,1
4368,1
2560,1
1504,1
6144,1
2848,1
4976,1
464,1
5888,1
2208,1
832,1
3344,1
4864,1
432,1
3792,1
1840,1
7360,1
1296,1
6224,1
1216,1
1136,1
7568,1
1024,1
2800,1
1920,1
976,1
4304,1
7104,1
5760,1
1248,1
1760,1
7536,1
1600,1
7184,1
400,1
320,1
4128,1
5360,1
7168,1
6384,1
6672,1
8048,1
7280,1
208,1
2896,1
6720,1
5616,1
3296,1
848,1
6368,1
2144,1
592,1
1216,1
4480,1
3184,1
1472,1
1664,1
3248,1
6928,1
7536,1
6400,1
864,1
7280,1
