in,out
5408,1
1968,1
6304,1
2000,1
3040,1
6976,1
4464,1
6560,1
4144,1
4256,1
7984,1
2560,1
3296,1
1232,1
512,1
7504,1
2864,1
256,1
8160,1
304,1
5008,1
5936,1
2272,1
1440,1
6480,1
4368,1
6944,1
7888,1
16,1
5312,1
3760,1
1184,1
240,1
4960,1
8000,1
2256,1
7680,1
768,1
3808,1
3760,1
7936,1
7104,1
4912,1
2032,1
3072,1
5136,1
7840,1
1296,1
4528,1
2400,1
3728,1
4368,1
4240,1
448,1
4704,1
5616,1
2064,1
4096,1
6592,1
7760,1
2704,1
1792,1
3424,1
6304,1
256,1
704,1
6256,1
4816,1
2160,1
8112,1
5648,1
7408,1
5984,1
5696,1
672,1
352,1
256,1
3424,1
6576,1
1200,1
3376,1
5184,1
7424,1
6896,1
8048,1
7296,1
5072,1
4176,1
6416,1
7824,1
976,1
2448,1
2144,1
800,1
5536,1
4096,1
1856,1
5152,1
208,1
7232,1
4544,1
6400,1
5872,1
4896,1
768,1
6864,1
7408,1
1216,1
5856,1
1312,1
2048,1
1696,1
8128,1
5424,1
48,1
6448,1
1520,1
8016,1
4000,1
2768,1
5184,1
6096,1
336,1
5840,1
3344,1
4736,1
1744,1
544,1
