in,out
6000,1
7424,1
6256,1
3552,1
2464,1
7680,1
6640,1
5280,1
7392,1
4208,1
2288,1
544,1
4864,1
2272,1
1760,1
2576,1
3168,1
1360,1
4528,1
5488,1
6624,1
7296,1
5264,1
7824,1
2736,1
3088,1
4048,1
8048,1
5504,1
8080,1
3664,1
2864,1
7968,1
6064,1
6928,1
1760,1
5600,1
6400,1
784,1
7312,1
2880,1
4224,1
3360,1
4064,1
5104,1
736,1
8112,1
1760,1
3744,1
5120,1
5152,1
4928,1
1200,1
3360,1
5792,1
6608,1
2656,1
416,1
592,1
272,1
5520,1
4208,1
2928,1
1472,1
7984,1
6928,1
1200,1
6928,1
3264,1
3776,1
5456,1
6320,1
1280,1
4992,1
8000,1
6208,1
2192,1
3760,1
1312,1
3392,1
2752,1
512,1
1776,1
6304,1
4608,1
384,1
1216,1
112,1
5648,1
288,1
8000,1
6752,1
7808,1
6400,1
2736,1
1712,1
3312,1
6544,1
6320,1
2528,1
3600,1
800,1
2320,1
2240,1
5600,1
4624,1
5536,1
6496,1
3536,1
3248,1
5664,1
1232,1
4688,1
3168,1
1376,1
800,1
6768,1
6400,1
1120,1
864,1
5776,1
352,1
6368,1
2576,1
4016,1
1248,1
2752,1
2608,1
