in,out
7344,1
6640,1
6816,1
3888,1
7456,1
3952,1
7568,1
3792,1
192,1
2832,1
1616,1
7760,1
3504,1
7232,1
6400,1
1760,1
1680,1
1216,1
4864,1
6720,1
2880,1
48,1
6432,1
2352,1
2224,1
7280,1
3008,1
6016,1
4880,1
2352,1
1360,1
6128,1
5776,1
4992,1
4592,1
3280,1
1312,1
2672,1
6384,1
4000,1
2608,1
8064,1
3520,1
4112,1
4016,1
1728,1
2928,1
368,1
848,1
4944,1
6544,1
5824,1
544,1
4656,1
6896,1
3440,1
2896,1
880,1
1520,1
1920,1
4576,1
5152,1
1792,1
4224,1
2416,1
6960,1
736,1
6880,1
3984,1
2576,1
592,1
2240,1
832,1
5040,1
816,1
6528,1
1296,1
7616,1
3072,1
8048,1
3008,1
528,1
1968,1
4960,1
2560,1
5744,1
1824,1
3200,1
4176,1
4288,1
816,1
5312,1
2320,1
1728,1
4416,1
3248,1
1072,1
2560,1
3648,1
7568,1
7616,1
1280,1
3952,1
3008,1
544,1
5520,1
2800,1
4832,1
6528,1
6208,1
2848,1
8064,1
7712,1
5872,1
384,1
5600,1
3808,1
2656,1
7472,1
6928,1
6304,1
7888,1
7264,1
944,1
2640,1
7952,1
7728,1
1952,1
