in,out
3328,1
736,1
3536,1
7232,1
4640,1
4784,1
5856,1
5984,1
512,1
3440,1
6080,1
592,1
7520,1
880,1
4704,1
2304,1
7088,1
7664,1
608,1
3024,1
4112,1
1648,1
7104,1
1936,1
4656,1
6928,1
6000,1
7680,1
7856,1
2832,1
768,1
4464,1
4912,1
624,1
2720,1
944,1
4768,1
5952,1
6416,1
6864,1
2880,1
224,1
7152,1
1552,1
6336,1
2608,1
3616,1
5936,1
4272,1
1744,1
1984,1
448,1
6384,1
6016,1
7456,1
6400,1
5344,1
4048,1
928,1
3792,1
8064,1
912,1
2368,1
5440,1
4416,1
1696,1
6928,1
96,1
6704,1
1504,1
7424,1
6192,1
3520,1
2464,1
1312,1
7104,1
5888,1
1312,1
5392,1
5600,1
944,1
2592,1
2416,1
2112,1
1008,1
832,1
5984,1
1760,1
5552,1
3152,1
992,1
5392,1
2912,1
6432,1
3360,1
1904,1
7952,1
560,1
1712,1
960,1
4528,1
4336,1
7632,1
3216,1
4624,1
416,1
1920,1
2080,1
2480,1
6464,1
7616,1
384,1
7216,1
608,1
7792,1
640,1
6848,1
4336,1
7136,1
2480,1
2128,1
7600,1
6816,1
7040,1
4832,1
6320,1
2896,1
2704,1
