in,out
4848,1
928,1
7200,1
1360,1
720,1
304,1
1376,1
7248,1
848,1
2080,1
800,1
2128,1
4432,1
6592,1
7424,1
7504,1
256,1
6656,1
2960,1
4016,1
2272,1
7920,1
3248,1
5824,1
7472,1
832,1
6576,1
2544,1
6016,1
64,1
1504,1
5328,1
2000,1
5776,1
4416,1
2432,1
4272,1
5680,1
4944,1
3632,1
160,1
5856,1
5264,1
7808,1
2432,1
2048,1
5088,1
3216,1
2608,1
5664,1
5872,1
6896,1
2432,1
3312,1
7488,1
1248,1
5008,1
3984,1
6816,1
7424,1
384,1
5632,1
5440,1
1984,1
2848,1
4784,1
4656,1
7296,1
7696,1
1600,1
6000,1
1920,1
5152,1
272,1
7840,1
5584,1
7344,1
1744,1
1648,1
1008,1
5360,1
3280,1
80,1
4848,1
7056,1
704,1
7888,1
4320,1
4208,1
5792,1
5776,1
512,1
3424,1
3312,1
1504,1
5776,1
3648,1
864,1
6240,1
352,1
640,1
112,1
3440,1
4336,1
5120,1
7680,1
2784,1
1664,1
1104,1
6768,1
5344,1
2208,1
5696,1
4592,1
7008,1
1728,1
6320,1
7328,1
6608,1
2752,1
1552,1
352,1
5776,1
32,1
4960,1
6112,1
2864,1
2736,1
