in,out
3984,1
32,1
7264,1
4128,1
3008,1
7216,1
5472,1
480,1
2064,1
6976,1
6944,1
7680,1
512,1
2816,1
1056,1
6016,1
352,1
5344,1
3456,1
6432,1
2832,1
1040,1
1952,1
2960,1
5568,1
6912,1
3376,1
704,1
6848,1
6000,1
1216,1
3664,1
7376,1
128,1
1984,1
2656,1
1424,1
1200,1
4688,1
1776,1
7168,1
4496,1
1088,1
3552,1
3904,1
704,1
3872,1
8016,1
6128,1
4832,1
1744,1
3712,1
7040,1
5248,1
6880,1
1536,1
3216,1
2096,1
3904,1
8032,1
1584,1
1792,1
3984,1
128,1
7504,1
4816,1
4112,1
7968,1
1776,1
5776,1
3680,1
5104,1
7280,1
6480,1
4816,1
8144,1
2784,1
3632,1
7808,1
4048,1
3056,1
2272,1
5168,1
864,1
6960,1
4240,1
5568,1
2960,1
6944,1
1344,1
672,1
2928,1
5680,1
1392,1
5088,1
4576,1
2560,1
4912,1
7808,1
2736,1
2080,1
3808,1
6656,1
7216,1
7584,1
1312,1
7232,1
4688,1
6656,1
5088,1
7200,1
2512,1
2752,1
7168,1
448,1
1392,1
7520,1
7680,1
656,1
4000,1
320,1
2240,1
3920,1
7376,1
6480,1
256,1
3664,1
960,1
