in,out
5024,1
7744,1
5760,1
1872,1
7776,1
176,1
4688,1
784,1
1072,1
3792,1
5632,1
7120,1
6416,1
4672,1
4160,1
5952,1
5648,1
1200,1
3632,1
4304,1
848,1
4528,1
7616,1
5088,1
2992,1
7072,1
7984,1
1440,1
720,1
5424,1
4272,1
5568,1
2272,1
640,1
160,1
848,1
3712,1
7440,1
1904,1
7760,1
3360,1
3888,1
6144,1
544,1
5904,1
2928,1
5584,1
2144,1
6992,1
5168,1
4688,1
4016,1
1856,1
1488,1
8080,1
160,1
1232,1
3072,1
2336,1
1040,1
3760,1
3520,1
7648,1
6704,1
528,1
6336,1
7904,1
3840,1
5088,1
3696,1
4560,1
448,1
5504,1
7840,1
3648,1
720,1
6160,1
7648,1
5472,1
2272,1
4688,1
3952,1
1152,1
4352,1
2272,1
3360,1
5664,1
3152,1
1936,1
1008,1
5840,1
7600,1
7104,1
3088,1
7824,1
3536,1
4416,1
4896,1
416,1
6832,1
5920,1
4080,1
7008,1
4800,1
7152,1
6112,1
6704,1
1264,1
2816,1
4832,1
8032,1
2304,1
8080,1
7888,1
2288,1
4848,1
8080,1
4272,1
7584,1
4960,1
4288,1
7968,1
832,1
6528,1
1552,1
3664,1
6416,1
2800,1
