in,out
864,1
6832,1
4896,1
5552,1
4192,1
976,1
1216,1
4224,1
2656,1
3088,1
5520,1
4000,1
1824,1
4368,1
2608,1
1680,1
3888,1
3616,1
5632,1
2288,1
1280,1
3280,1
1936,1
7456,1
7936,1
8016,1
2864,1
6192,1
368,1
4560,1
8000,1
2288,1
6752,1
8096,1
1920,1
7648,1
1488,1
192,1
7088,1
2288,1
2016,1
2544,1
1248,1
2352,1
3888,1
5728,1
6304,1
1824,1
7824,1
2064,1
7488,1
3008,1
3888,1
5840,1
2672,1
4128,1
6560,1
7920,1
656,1
6240,1
624,1
2144,1
2560,1
7584,1
1840,1
4384,1
5968,1
2384,1
1248,1
3536,1
704,1
3792,1
4176,1
3824,1
5568,1
3680,1
6528,1
3008,1
496,1
4928,1
3680,1
3536,1
7120,1
7264,1
4224,1
2288,1
80,1
4528,1
6432,1
7360,1
2608,1
3456,1
2800,1
2464,1
4336,1
5856,1
2736,1
6688,1
1840,1
1856,1
1392,1
5872,1
5952,1
4976,1
3840,1
7840,1
7504,1
4144,1
2432,1
3408,1
2080,1
4592,1
5248,1
2000,1
656,1
1808,1
1728,1
6624,1
5296,1
7648,1
736,1
7216,1
4160,1
6736,1
7360,1
2656,1
3536,1
2512,1
