in,out
2928,1
6592,1
1104,1
2720,1
2304,1
6832,1
1856,1
4672,1
6912,1
2976,1
1136,1
3952,1
832,1
6400,1
7696,1
2784,1
2944,1
2368,1
5408,1
3168,1
2352,1
4832,1
4064,1
6624,1
4832,1
7408,1
8144,1
2992,1
4288,1
992,1
2272,1
1104,1
480,1
5280,1
1968,1
1648,1
1216,1
2240,1
4832,1
464,1
2336,1
7456,1
1344,1
7680,1
5520,1
2416,1
7760,1
2128,1
6096,1
432,1
6752,1
5152,1
2560,1
4624,1
1824,1
464,1
6944,1
7056,1
6768,1
4336,1
8048,1
2048,1
1808,1
1056,1
7680,1
1136,1
6672,1
1744,1
784,1
256,1
8128,1
2064,1
2176,1
6000,1
6672,1
3472,1
2288,1
5728,1
4560,1
5968,1
6304,1
2896,1
5456,1
4672,1
912,1
3552,1
5936,1
6656,1
4128,1
5104,1
400,1
3712,1
1920,1
5216,1
576,1
3088,1
7936,1
2240,1
480,1
5440,1
7024,1
7984,1
7280,1
2576,1
7536,1
3472,1
4192,1
6416,1
7968,1
3952,1
4656,1
5616,1
2688,1
3952,1
7232,1
80,1
3968,1
5712,1
1792,1
7760,1
192,1
5648,1
1680,1
5712,1
8112,1
3632,1
6336,1
1664,1
