in,out
3696,1
6768,1
8096,1
2928,1
3872,1
1152,1
4096,1
3776,1
7952,1
5120,1
1040,1
3824,1
6944,1
4800,1
6496,1
3152,1
3776,1
4960,1
1536,1
160,1
1808,1
4832,1
2624,1
4240,1
7360,1
5088,1
6256,1
1200,1
4272,1
4480,1
912,1
3968,1
3824,1
1552,1
896,1
3728,1
3216,1
6320,1
1616,1
4992,1
4944,1
1776,1
2768,1
4144,1
1584,1
7616,1
4224,1
2768,1
5360,1
1648,1
5984,1
5840,1
8160,1
7216,1
1216,1
768,1
80,1
3440,1
4304,1
4672,1
2512,1
6336,1
1088,1
1200,1
4672,1
3584,1
3568,1
4832,1
2688,1
6848,1
5056,1
896,1
4192,1
3776,1
6624,1
6544,1
7408,1
1376,1
5424,1
3824,1
1840,1
2096,1
1008,1
3056,1
3968,1
7392,1
7072,1
8048,1
7280,1
928,1
1472,1
3456,1
4544,1
5344,1
3712,1
880,1
1776,1
6944,1
3600,1
3072,1
224,1
1408,1
1264,1
64,1
752,1
5664,1
3744,1
5040,1
1216,1
5040,1
3472,1
928,1
1328,1
3936,1
5984,1
3248,1
32,1
1328,1
5008,1
7984,1
5904,1
5680,1
7440,1
288,1
400,1
4432,1
6720,1
4880,1
