in,out
2256,1
1680,1
496,1
4256,1
3840,1
6928,1
7488,1
7184,1
3472,1
6976,1
3936,1
3264,1
1680,1
7328,1
2496,1
4448,1
4176,1
608,1
2336,1
4096,1
960,1
6224,1
1904,1
3664,1
7536,1
7856,1
4784,1
2464,1
6640,1
5696,1
592,1
6464,1
2000,1
2080,1
3296,1
2688,1
1776,1
1872,1
7088,1
6752,1
2064,1
560,1
6784,1
5360,1
3712,1
7568,1
7472,1
6336,1
3904,1
3472,1
6496,1
5376,1
1808,1
5952,1
5696,1
5648,1
5376,1
8160,1
5952,1
6944,1
2176,1
3136,1
4352,1
8128,1
3872,1
1488,1
6112,1
544,1
3952,1
7936,1
3872,1
2864,1
6512,1
5456,1
6080,1
224,1
1984,1
416,1
64,1
3040,1
5360,1
432,1
2480,1
5248,1
1808,1
1152,1
3808,1
7952,1
1088,1
7952,1
224,1
4672,1
1984,1
448,1
864,1
2608,1
5968,1
1872,1
5088,1
7440,1
1344,1
5632,1
2416,1
3760,1
2992,1
6160,1
4784,1
2336,1
1248,1
1296,1
496,1
7904,1
7936,1
6944,1
7760,1
2720,1
4384,1
3664,1
2080,1
576,1
2864,1
6720,1
6080,1
7280,1
4112,1
8096,1
4672,1
8000,1
