in,out
2224,1
6992,1
5760,1
6400,1
4592,1
1152,1
4544,1
3664,1
6816,1
5088,1
4928,1
2272,1
7056,1
7984,1
560,1
5024,1
656,1
4592,1
3904,1
7520,1
1856,1
4080,1
3888,1
1840,1
7552,1
1424,1
832,1
6736,1
7312,1
2608,1
1008,1
3680,1
2688,1
4048,1
5008,1
2512,1
5152,1
4256,1
4656,1
2880,1
3824,1
7360,1
3344,1
2192,1
4064,1
3632,1
592,1
1552,1
4224,1
6832,1
2784,1
1232,1
7168,1
2752,1
7248,1
960,1
3376,1
4176,1
3424,1
48,1
6400,1
4912,1
4944,1
1824,1
3920,1
992,1
1792,1
4256,1
6752,1
7360,1
3792,1
3168,1
4192,1
1440,1
4480,1
5392,1
3328,1
3088,1
1456,1
1584,1
1488,1
1248,1
6864,1
3408,1
7744,1
8144,1
5984,1
4112,1
5376,1
320,1
1392,1
2704,1
5424,1
4576,1
6288,1
1312,1
7504,1
4912,1
3376,1
3104,1
7472,1
1872,1
7744,1
6352,1
1056,1
832,1
3040,1
2944,1
6832,1
656,1
6928,1
1696,1
1920,1
528,1
112,1
7504,1
272,1
3808,1
3488,1
608,1
16,1
1392,1
2336,1
5888,1
7008,1
576,1
3408,1
7872,1
