in,out
3520,1
384,1
2736,1
6096,1
6000,1
1808,1
3808,1
3120,1
5584,1
1488,1
2608,1
4288,1
2784,1
4016,1
5728,1
8096,1
4144,1
7040,1
5008,1
1520,1
1888,1
160,1
1152,1
2960,1
3856,1
2448,1
5760,1
3776,1
5280,1
3472,1
6624,1
944,1
880,1
7568,1
5312,1
6240,1
7648,1
6624,1
448,1
2192,1
736,1
7120,1
3072,1
6560,1
7216,1
4656,1
1728,1
6992,1
2096,1
7888,1
608,1
2512,1
6960,1
2992,1
7632,1
4896,1
6608,1
6992,1
160,1
6080,1
6912,1
5872,1
7744,1
4848,1
7344,1
6448,1
960,1
2352,1
576,1
2128,1
2736,1
3744,1
3824,1
5632,1
4960,1
7568,1
6736,1
7456,1
3328,1
2912,1
2816,1
1184,1
4752,1
2992,1
5280,1
1696,1
144,1
3168,1
7840,1
7312,1
1232,1
4608,1
6784,1
5120,1
2544,1
7408,1
5264,1
2720,1
256,1
2464,1
7984,1
6288,1
7744,1
2144,1
4256,1
3760,1
3904,1
6016,1
6224,1
7024,1
1488,1
7328,1
7456,1
688,1
2784,1
5440,1
4000,1
3488,1
7360,1
3360,1
5264,1
1008,1
1744,1
3392,1
3856,1
6416,1
7056,1
5072,1
