in,out
4768,1
4352,1
3824,1
6640,1
1728,1
3344,1
5792,1
4752,1
608,1
2960,1
4736,1
7616,1
3360,1
5664,1
1024,1
6384,1
5728,1
2336,1
592,1
3664,1
3008,1
7552,1
4688,1
4704,1
864,1
7072,1
2688,1
2304,1
608,1
1968,1
7056,1
3984,1
880,1
3584,1
6112,1
1904,1
2464,1
1888,1
3184,1
6624,1
4704,1
6496,1
4256,1
416,1
3392,1
3792,1
7840,1
4560,1
5856,1
128,1
6080,1
240,1
2384,1
1984,1
2576,1
992,1
6080,1
5632,1
7904,1
1600,1
6816,1
4240,1
8048,1
1952,1
4432,1
1136,1
6464,1
976,1
3296,1
8096,1
7136,1
4368,1
1552,1
4592,1
4608,1
8064,1
2048,1
7776,1
1040,1
96,1
4832,1
3696,1
5136,1
7328,1
7136,1
6384,1
3824,1
1376,1
1744,1
6608,1
3072,1
720,1
2192,1
5744,1
1632,1
5152,1
720,1
5440,1
1440,1
4304,1
7520,1
5312,1
4992,1
80,1
6336,1
4160,1
752,1
6880,1
2704,1
8080,1
4224,1
2432,1
7136,1
2416,1
7248,1
5664,1
2448,1
3344,1
2528,1
4832,1
4144,1
1504,1
224,1
5824,1
4560,1
2112,1
6352,1
3680,1
