in,out
3520,1
5776,1
7792,1
7616,1
5552,1
128,1
112,1
7040,1
496,1
7440,1
7344,1
2976,1
4608,1
5680,1
624,1
5744,1
6320,1
5088,1
1648,1
2224,1
4448,1
6352,1
240,1
7968,1
1952,1
6944,1
800,1
6896,1
6480,1
4352,1
1824,1
5984,1
2816,1
5312,1
3776,1
336,1
5984,1
2512,1
2672,1
544,1
5680,1
5312,1
3120,1
4768,1
3824,1
6144,1
4976,1
4992,1
3760,1
5744,1
2192,1
992,1
5776,1
16,1
3392,1
1392,1
2448,1
480,1
4912,1
3488,1
3520,1
6176,1
7936,1
3808,1
5728,1
112,1
880,1
3952,1
240,1
1088,1
1232,1
6176,1
4576,1
8128,1
6464,1
6656,1
4384,1
5280,1
7216,1
1856,1
6592,1
2784,1
768,1
4736,1
4704,1
3968,1
256,1
1504,1
2480,1
4576,1
1264,1
4672,1
8144,1
3600,1
5792,1
4384,1
4528,1
7584,1
2416,1
2480,1
2192,1
3504,1
6368,1
8128,1
352,1
880,1
5072,1
1984,1
864,1
3264,1
7472,1
6544,1
1440,1
8128,1
3616,1
6480,1
6736,1
1696,1
1488,1
2224,1
7168,1
1456,1
3184,1
6640,1
32,1
6608,1
384,1
4112,1
